patch_lon,patch_lat,patchclass,T_eff_wilheit_H,T_eff_wilheit_V,T_eff_lv_multi,T_eff_lv_two,T_eff_wigneron,T_eff_holmes2006,T_eff_wigneron2008,depth_90_lv_multi,t_surf,wc_surf,clay_surf,mvt_surf,sand_surf,bd_surf,t_deep,t_soi_max,eps_surf_real,eps_surf_imag,C_lv_two,C_holmes2006,C_inverted_wilheit,b_param_inverted,dz_surf_inverted,t_soi_layer_1,t_soi_layer_2,t_soi_layer_3,t_soi_layer_4,t_soi_layer_5,t_soi_layer_6,t_soi_layer_7,t_soi_layer_8,t_soi_layer_9,t_soi_layer_10
147.89289856166732,-25.61574489852682,10,315.2794,315.2794,302.914,299.6106,305.04184,306.87903,304.41483,0.08726607,307.9637,0.09689511,0.1483836,0.029085137,0.59654,1468.8876,297.80246,315.2794,6.024105,0.36342898,0.17794359,0.8932537,1.7199577,3.548269e-05,2.6495614,315.2794,303.32516,300.95364,299.0685,298.54526,298.65613,298.01846,297.3872,296.33875,294.9734
148.0710941344467,-25.661451600811,6,312.14017,312.14017,302.80423,299.24136,304.29776,305.7651,303.67627,0.08447902,306.7059,0.1088034,0.15744747,0.029112939,0.5674391,1478.226,297.5264,312.14017,6.5527325,0.4000489,0.18682355,0.897512,1.5919999,3.704335e-05,2.5104141,312.14017,303.26025,300.94528,298.8063,298.37802,298.53073,297.75488,297.08713,295.98315,294.68546
148.13444916073405,-25.619220315060794,8,309.28195,309.28195,301.0782,298.01895,302.20374,303.81387,301.75235,0.11946043,304.6131,0.09123043,0.16881797,0.029147815,0.5298434,1482.5187,296.5902,309.28195,5.7994494,0.35689676,0.17808312,0.900381,1.5819417,3.8169976e-05,2.6472688,309.28195,301.65277,299.94626,298.30145,297.9973,297.91962,296.90317,295.98865,294.93237,293.90106
148.14598496280811,-25.658827069692414,10,313.53064,313.53064,302.6419,299.23422,304.2676,306.1115,303.79138,0.08895157,307.11462,0.09241479,0.17451799,0.029165298,0.5048,1537.4226,297.548,313.53064,5.836929,0.35400167,0.1762594,0.8951429,1.6706669,3.6159465e-05,2.6775286,313.53064,303.0465,300.9584,299.28778,299.04297,298.66858,297.80637,297.05136,295.8884,294.6659
148.41935549510865,-25.67162788770288,8,308.42108,308.42108,300.63815,297.3374,301.51602,303.36075,301.11243,0.20596218,304.1935,0.081597015,0.15678145,0.029110895,0.6221593,1490.8226,295.91296,308.42108,5.40147,0.3315288,0.17202169,0.89943075,1.5105423,3.77897e-05,2.7503119,308.42108,301.51297,299.80118,298.09985,298.02017,297.59268,296.19812,295.36478,294.2817,293.3854
148.62083249419712,-25.716665657270877,7,312.2281,312.2281,302.40164,298.41315,303.77692,305.41165,303.11258,0.08549136,306.4153,0.10573686,0.1542741,0.029103205,0.5913841,1464.2496,296.594,312.2281,6.41817,0.39215764,0.18522394,0.8978087,1.5918527,3.7156908e-05,2.5344992,312.2281,302.72968,300.73102,299.08652,298.7539,298.37784,296.86353,296.07587,294.97458,293.91727
148.62056864715103,-25.675491816126325,10,313.3438,313.3438,300.44366,296.97134,301.62085,305.1089,301.42514,0.2063549,306.32773,0.04628086,0.09949155,0.02893517,0.6789869,1510.9495,295.36108,313.3438,4.055342,0.24165727,0.14683282,0.88885915,1.6397657,3.399738e-05,3.2693477,313.3438,301.87915,299.43924,297.5297,297.08142,296.37183,295.63007,294.84402,293.65616,292.40567
148.9261988630184,-25.57863690330485,6,312.20587,312.20587,300.34503,296.6515,301.4538,304.37903,301.12195,0.14714831,305.51605,0.05866638,0.06780972,0.028837992,0.7189802,1492.2281,295.02237,312.20587,4.5063605,0.2706439,0.15524888,0.8916469,1.6375092,3.4925673e-05,3.0772443,312.20587,301.27435,299.21036,297.57474,297.09506,296.2099,295.31232,294.46497,293.36786,292.23822
148.944305007103,-25.544024834795152,7,312.16898,312.16898,300.10876,296.01334,301.21857,304.17722,300.82883,0.1529981,305.37033,0.063132845,0.0726469,0.02885283,0.72187513,1493.2656,294.25366,312.16898,4.6742268,0.281535,0.15829211,0.8926743,1.6115721,3.527993e-05,3.0127964,312.16898,301.0596,298.88074,297.09406,296.8489,296.31726,294.71378,293.3691,292.7928,292.24847
148.88048173259,-25.60090839339987,9,311.68655,311.68655,300.26486,296.30295,301.3539,304.158,301.00952,0.21013653,305.30237,0.0647125,0.07709582,0.028866475,0.7012185,1521.8108,294.59647,311.68655,4.734291,0.285499,0.1593976,0.8931078,1.596324,3.5431414e-05,2.9899926,311.68655,301.25446,299.18488,297.14014,297.05386,296.55133,295.06094,293.7036,293.1055,292.58585
148.85954961175605,-25.66596598580416,10,314.7278,314.7278,300.61517,297.35953,302.2589,306.14474,302.08182,0.30555847,307.4829,0.04300205,0.073730305,0.028856153,0.70404106,1509.9789,295.65442,314.7278,3.9405298,0.23350449,0.14415133,0.88687056,1.612496,3.3363143e-05,3.335257,314.7278,302.88925,299.96707,297.6934,297.25055,296.595,295.90094,295.18048,294.17886,293.07407
149.13118098545496,-25.635804124158078,6,312.27707,312.27707,300.3778,296.69385,301.4777,304.4236,301.13824,0.14553276,305.56314,0.057954073,0.06330692,0.02882418,0.7134552,1483.4274,295.07025,312.27707,4.479971,0.2688736,0.15473288,0.8914012,1.639855,3.4841916e-05,3.0884223,312.27707,301.30615,299.28537,297.67856,297.13235,296.21036,295.3443,294.5434,293.45877,292.3343
149.12296057616499,-25.609960643351556,9,311.98785,311.98785,300.1301,296.2572,301.23218,304.24503,300.8609,0.2506774,305.41907,0.059051212,0.062131904,0.028820576,0.72854817,1476.7742,294.5697,311.98785,4.5210996,0.2716349,0.1555373,0.8917859,1.6054535,3.4973196e-05,3.0710273,311.98785,301.25406,299.18292,297.13223,297.05472,296.574,295.06668,293.61432,292.9998,292.48547
149.12671417173718,-25.6684217460473,10,314.7603,314.7603,300.33173,297.2015,302.57108,306.26505,302.10794,0.37914062,307.63687,0.050797697,0.11480019,0.028982127,0.6533182,1404.7406,295.3719,314.7603,4.2136955,0.25059354,0.14917445,0.8881508,1.5807952,3.376887e-05,3.2137268,314.7603,303.1202,299.74457,296.7461,296.78854,296.15332,295.59683,294.93948,293.85858,292.70886
149.29771338143806,-25.588401580916344,6,312.52896,312.52896,300.5111,297.1073,301.76495,304.63556,301.41934,0.1489133,305.74835,0.05783111,0.06478995,0.028828729,0.7172887,1472.6819,295.52777,312.52896,4.474991,0.26836494,0.15454292,0.8911226,1.663427,3.474745e-05,3.092556,312.52896,301.44907,299.41617,297.82016,297.29645,296.7125,295.83405,294.93903,293.66556,292.4129
149.31160701460482,-25.59269248525905,9,312.16187,312.16187,300.30603,296.7799,301.6899,304.40955,301.27664,0.23142344,305.52573,0.064733155,0.07467618,0.028859055,0.7085402,1469.3875,295.1235,312.16187,4.734611,0.28519195,0.15923566,0.89269924,1.637954,3.5288613e-05,2.993313,312.16187,301.31805,299.26028,297.32584,297.04208,296.56674,295.4446,294.5062,293.57507,292.7796
149.4081083698791,-25.639908692371332,10,314.6768,314.6768,303.6978,299.91467,305.36868,307.47952,304.49448,0.14971751,308.55746,0.08950594,0.43173325,0.029954255,0.3010759,1256.8289,298.07858,314.6768,5.697578,0.34747306,0.1752187,0.897132,1.5839672,3.689883e-05,2.6950774,314.6768,304.67746,302.03418,299.86838,299.67773,299.36633,298.40482,297.45145,296.0989,294.939
149.71011914391093,-25.59255916242371,6,311.68497,311.68497,303.6766,300.03198,305.04706,305.95847,304.25153,0.07842964,306.77145,0.14112718,0.3039794,0.029562395,0.35606894,1402.3915,298.25473,311.68497,8.071573,0.50248164,0.20867616,0.90454215,1.5769253,3.9924216e-05,2.2182276,311.68497,303.65604,301.89148,300.381,300.1958,299.90634,298.59427,297.60205,296.18396,295.043
149.62052665507537,-25.626323335482088,10,313.06284,313.06284,304.98236,300.0269,305.81345,307.6211,304.74927,0.1281995,308.68777,0.104891084,0.46149796,0.030045552,0.28221112,1186.3835,298.05786,313.06284,6.3533893,0.39019716,0.18523401,0.8996539,1.4115801,3.7878348e-05,2.5343456,313.06284,305.91376,302.58322,299.91058,299.58765,299.34933,298.38907,297.4211,296.0505,294.89676
149.8284610592234,-25.524017096854358,6,312.1941,312.1941,302.8455,300.07758,304.49393,305.8782,303.88464,0.092628054,306.7133,0.10364825,0.1725396,0.029159231,0.4272409,1395.3666,298.5839,312.1941,6.323306,0.3857902,0.18373966,0.89727753,1.6741959,3.6954058e-05,2.5572202,312.1941,303.23816,301.59415,300.173,299.7992,299.88052,298.9122,297.95276,296.52615,295.14008
149.9177078643396,-25.51604021609703,9,311.46768,311.46768,303.91315,299.5285,304.58636,306.34644,304.10904,0.12844655,307.34644,0.09570038,0.16710314,0.029142555,0.55573404,1551.1134,297.8354,311.46768,5.975538,0.36212197,0.17801523,0.89486015,1.4333115,3.6056615e-05,2.6483836,311.46768,304.73334,302.53928,300.3509,299.87906,300.10526,298.43057,296.69122,295.65652,294.8642
145.62830105757982,-25.893799517764666,6,314.8372,314.8372,305.94373,302.33856,307.47058,308.7708,306.6806,0.12026006,309.7567,0.11475765,0.20088811,0.029246183,0.48669273,1349.2399,300.62872,314.8372,6.7978396,0.40866053,0.18731803,0.8919915,1.556582,3.504373e-05,2.5030527,314.8372,306.5354,304.39285,302.23593,301.84912,301.98422,300.98743,299.9392,298.52267,297.03207
145.62554234821417,-25.872803176209196,7,314.3677,314.3677,307.36157,302.4894,308.47113,309.33554,307.43594,0.08596906,310.3901,0.14689939,0.25819433,0.02942196,0.44623014,1330.9164,300.43808,314.3677,8.323077,0.50322205,0.20612109,0.89403456,1.3996774,3.57595e-05,2.2492077,314.3677,307.86807,305.05283,302.40347,301.98834,301.99,300.77972,299.7813,298.41687,297.0124
145.56479005188288,-25.84221241946267,10,315.65073,315.65073,305.51627,302.24265,306.60007,310.131,306.1321,0.16226764,311.33157,0.04188607,0.48539838,0.030118862,0.28626153,1299.8479,300.72357,315.65073,3.8855467,0.2302165,0.14320093,0.8868246,1.4071599,3.3348733e-05,3.3592079,315.65073,308.59302,304.39603,301.67224,301.67618,301.83212,301.04376,300.1081,298.56882,296.91638
145.96216212306908,-25.9245337291767,10,315.2841,315.2841,307.5344,303.09644,308.68124,310.15656,307.90622,0.13416675,311.27505,0.110402174,0.19116756,0.029216368,0.4733673,1405.765,301.2644,315.2841,6.592035,0.3921665,0.18300891,0.88826877,1.4004768,3.3806733e-05,2.5685408,315.2841,308.73312,305.72784,302.74927,302.07254,302.4423,301.61798,300.58475,299.0767,297.49036
146.12182969794637,-25.89042243491587,7,314.3739,314.3739,306.43384,302.37473,308.10266,308.54285,307.0821,0.07211876,309.4592,0.17562935,0.3064171,0.029569874,0.38844866,1377.0422,300.31726,314.3739,9.835929,0.60426635,0.22505814,0.89976525,1.5375998,3.7922746e-05,2.0362287,314.3739,306.34296,304.03287,302.11774,301.8051,301.81308,300.6198,299.7357,298.4853,297.09857
146.16256523600174,-25.851748118374722,10,314.7859,314.7859,307.38495,303.40924,309.09412,309.26236,308.01184,0.0679795,310.12964,0.19784711,0.37865856,0.02979146,0.34131196,1353.1509,301.30927,314.7859,11.069096,0.6836375,0.23808116,0.9016739,1.5278971,3.8699138e-05,1.9093142,314.7859,307.17734,304.57788,302.51477,302.24854,302.49094,301.60007,300.75027,299.36777,297.7286
146.31463577331945,-25.9690315224205,6,314.147,314.147,304.68628,301.7151,306.51935,307.63504,305.84375,0.082704194,308.51807,0.12170199,0.19584747,0.029230723,0.45082286,1434.3351,300.08917,314.147,7.1264243,0.4323218,0.19289887,0.8952373,1.6678144,3.6193927e-05,2.4225678,314.147,304.94904,303.1344,301.41504,301.04065,301.2731,300.37805,299.53384,298.31342,296.8275
146.43452842117176,-25.931739280664022,9,313.8065,313.8065,304.8915,301.42563,306.97757,307.38306,305.92822,0.069625415,308.2308,0.18021783,0.31836,0.029606504,0.39287695,1323.4866,299.39105,313.8065,10.106401,0.6283874,0.23016036,0.9040998,1.6307511,3.973051e-05,1.984806,313.8065,304.6955,302.66977,300.90375,300.7148,300.69376,299.65622,298.88135,297.73126,296.51303
146.90975317096672,-25.895523867832267,6,312.13672,312.13672,304.98016,300.61768,306.0945,307.03668,305.25772,0.078643374,307.973,0.14087512,0.2217653,0.02931022,0.438766,1430.7097,298.71472,312.13672,8.05065,0.49335697,0.20554286,0.8988685,1.4497305,3.756806e-05,2.2563236,312.13672,305.33295,302.54007,300.16492,299.7449,299.83267,298.91678,298.3263,297.2571,295.92084
146.87575202338627,-25.87236186463301,10,314.4346,314.4346,306.19522,302.1123,308.18063,308.24768,306.9837,0.06310628,309.1196,0.21053997,0.40435573,0.02987028,0.32273665,1341.6991,299.80286,314.4346,11.833906,0.7405149,0.24788147,0.90641326,1.5704787,4.0763844e-05,1.8225418,314.4346,305.74957,303.15753,301.1487,300.98135,300.96664,300.0638,299.3012,298.08435,296.64987
147.15167593905372,-25.837144197789964,6,312.36957,312.36957,303.1184,299.69928,304.96378,305.8132,304.2191,0.075896025,306.6698,0.14675073,0.22212306,0.029311318,0.4176902,1512.6445,297.83328,312.36957,8.358576,0.51822346,0.2111665,0.90306276,1.6450243,3.9283295e-05,2.1887507,312.36957,303.05585,301.02188,299.28162,299.0936,298.8977,297.9835,297.54453,296.4409,295.163
147.10991364636612,-25.884883796020766,8,309.86795,309.86795,302.14716,298.78723,303.3022,304.5152,302.7605,0.08248993,305.29922,0.116423786,0.19752994,0.029235883,0.49071327,1518.8193,297.22076,309.86795,6.907007,0.42809397,0.19390601,0.9029499,1.5655441,3.9235234e-05,2.4085357,309.86795,302.4024,300.67764,299.2455,298.914,298.77478,297.54166,296.60394,295.64453,294.6058
147.11655432858927,-25.924893262844098,9,311.9784,311.9784,304.13135,300.10257,305.41547,306.62253,304.75836,0.08168203,307.57367,0.124246016,0.18752407,0.029205192,0.50398856,1525.7104,298.28613,311.9784,7.253531,0.44292784,0.19557834,0.8975888,1.4742619,3.7072674e-05,2.3855526,311.9784,304.78082,301.6892,299.60397,299.4126,299.64355,298.57358,297.73358,296.6615,295.44196
147.10921025627124,-25.888324054644702,10,313.40768,313.40768,305.59457,301.23135,306.70276,308.00293,306.06467,0.08356996,309.0266,0.119551845,0.19180974,0.029218338,0.48868173,1540.7885,299.39185,313.40768,7.022967,0.4242778,0.19092399,0.89374965,1.454715,3.565804e-05,2.4505143,313.40768,306.24878,303.2744,300.64725,300.07532,300.2764,299.59042,299.01007,297.73987,296.13358
147.39410725483722,-25.86034823881902,6,312.46948,312.46948,302.58652,299.0909,304.43338,305.59137,303.75018,0.07943937,306.5124,0.12872587,0.18241833,0.02918953,0.5081388,1522.4366,297.2383,312.46948,7.475386,0.46042627,0.19976282,0.90068847,1.6423379,3.8294555e-05,2.3297212,312.46948,302.73523,300.5874,298.57614,298.0745,298.16617,297.37628,296.97305,295.919,294.65366
147.358107532081,-25.8814805131211,7,311.56192,311.56192,304.00967,299.72058,305.3138,306.3386,304.56604,0.078596115,307.29214,0.13797504,0.19777048,0.02923662,0.47567305,1523.2048,297.77438,311.56192,7.915717,0.4863639,0.20448047,0.89981335,1.4486113,3.794194e-05,2.2695045,311.56192,304.58487,301.0768,298.79315,298.4723,298.63834,297.91187,297.51007,296.4679,295.19632
147.39792091333769,-25.916743512411664,8,309.5837,309.5837,301.77408,298.10828,303.1363,304.03683,302.45175,0.075471655,304.8059,0.14499123,0.26618364,0.029446464,0.4175912,1538.6039,296.28665,309.5837,8.288028,0.52337945,0.21382624,0.9097251,1.5608238,4.233522e-05,2.1580236,309.5837,301.77652,300.06415,298.72824,298.58066,297.52457,296.59613,295.69174,294.87924,294.10452
147.3993116778492,-25.87130784019674,9,312.50153,312.50153,303.04047,299.06763,304.9431,305.7167,304.07782,0.07331973,306.6344,0.15824106,0.25735968,0.0294194,0.4377273,1518.4343,296.9484,312.50153,8.948225,0.5581565,0.21879464,0.90525645,1.6057323,4.024084e-05,2.1026149,312.50153,302.91434,300.65646,298.69427,298.4209,298.07922,297.21024,296.44507,295.58795,294.73495
147.621643534065,-25.821605763707076,6,313.5054,313.5054,300.37347,296.4984,302.2842,304.58255,301.66644,0.088263825,305.74487,0.0874382,0.10997493,0.028967327,0.65964895,1473.3909,294.55127,313.5054,5.637576,0.34288484,0.17395192,0.8961616,1.6933002,3.6534602e-05,2.7167215,313.5054,300.82428,298.41495,296.48242,295.71704,295.6327,294.7026,294.2603,293.2955,292.23636
147.6166291493642,-25.90147113782544,8,310.16727,310.16727,301.3854,297.59607,302.52362,304.10468,302.05978,0.08517741,305.00455,0.10380488,0.15707721,0.029111803,0.5156536,1586.1349,295.90607,310.16727,6.3413815,0.3910216,0.18574482,0.9010954,1.5674266,3.8460643e-05,2.526611,310.16727,301.7311,299.8853,298.51974,298.31522,297.30847,296.2537,295.2378,294.4674,293.74313
147.62489469712514,-25.902763907238498,10,314.8719,314.8719,304.99646,300.28146,306.61737,307.8683,305.83096,0.08045381,309.00626,0.13133396,0.22123471,0.029308593,0.44644654,1545.8606,298.12268,314.8719,7.5758867,0.45984897,0.19835263,0.89544046,1.5389434,3.626827e-05,2.348274,314.8719,305.2871,302.64905,300.17078,299.57053,299.0073,298.30725,297.76782,296.62012,295.2823
147.88153528417132,-25.78637392376338,6,312.81567,312.81567,302.63562,299.18625,304.36722,305.87732,303.7339,0.084288985,306.8476,0.108253896,0.15000182,0.0290901,0.587437,1479.2963,297.43295,312.81567,6.527554,0.397876,0.18623221,0.896939,1.6339146,3.6825837e-05,2.5192702,312.81567,303.06354,300.8196,298.80045,298.32236,298.39435,297.63464,297.0452,296.04343,294.7705
147.86411692436616,-25.83908104711865,8,310.3103,310.3103,301.68793,298.10046,302.80905,304.4215,302.28763,0.08712602,305.30463,0.09884059,0.1610495,0.029123986,0.56557924,1497.5796,296.49533,310.3103,6.1221013,0.37609565,0.18220717,0.8997526,1.5682266,3.7917696e-05,2.5810664,310.3103,302.13077,300.31006,298.60812,298.1139,297.71085,296.74393,296.01743,295.11185,294.09818
147.8753214844847,-25.847016651559876,9,312.28067,312.28067,303.77655,299.2493,304.9546,306.53247,304.28082,0.084844895,307.604,0.11107892,0.16492756,0.029135883,0.555993,1506.2882,297.32483,312.28067,6.6484528,0.4039109,0.18722022,0.89575654,1.4549651,3.6384557e-05,2.5045054,312.28067,304.6387,301.35648,299.069,298.81155,298.61023,297.5911,296.81296,295.83423,294.79095
148.15375313807007,-25.84617406200531,6,310.722,310.722,301.85468,298.14252,303.03757,304.52014,302.62076,0.08439262,305.404,0.10768422,0.18165933,0.029187202,0.44982302,1639.2628,296.46143,310.722,6.5101852,0.40150723,0.18798643,0.90116435,1.5946832,3.848893e-05,2.4931624,310.722,302.03204,300.3954,299.1566,299.24045,298.01126,296.72153,295.96143,294.95963,294.0694
148.06011448393772,-25.806242547329894,8,310.04282,310.04282,301.95026,298.18207,302.9543,304.44745,302.45895,0.08554472,305.31332,0.10556005,0.18864965,0.029208645,0.46713245,1551.047,296.54395,310.04282,6.415787,0.39579013,0.18679959,0.90125984,1.5393189,3.8528153e-05,2.5107718,310.04282,302.3145,300.6512,299.13495,299.01144,298.13937,296.85135,295.95303,295.05865,294.2852
148.06822135737983,-25.840922029669184,9,311.75726,311.75726,303.9929,299.18262,304.97208,306.3987,304.30975,0.083072215,307.4486,0.119189195,0.18783203,0.029206136,0.4770395,1551.8092,297.21014,311.75726,7.0186834,0.42842856,0.19265181,0.8974559,1.4208301,3.7021942e-05,2.4260328,311.75726,304.71667,301.59384,299.3696,299.16214,298.81992,297.5593,296.53897,295.53094,294.62634
148.12842203335663,-25.877335383415126,10,314.05676,314.05676,304.02344,299.74844,305.404,307.1052,304.90497,0.085878074,308.19574,0.10510697,0.19439565,0.02922627,0.4537893,1612.9509,297.854,314.05676,6.377397,0.3861387,0.18318427,0.89454865,1.5667349,3.5943965e-05,2.5658166,314.05676,304.47952,302.25217,300.2951,299.8141,298.95978,298.11044,297.36096,296.1721,294.92868
148.334601907739,-25.820401033216342,9,310.78983,310.78983,302.65002,299.67206,304.4195,304.9592,303.6682,0.0710018,305.65677,0.16787922,0.2783006,0.029483631,0.47785926,1488.4722,297.91595,310.78983,9.472139,0.5984162,0.22686529,0.9098842,1.6631159,4.2413587e-05,2.017753,310.78983,302.40216,300.54367,299.20523,299.00797,299.17914,298.23672,297.2993,295.3912,294.4349
148.37624779546374,-25.875802702620454,10,312.96082,312.96082,303.26535,299.85986,305.26978,306.14233,304.4184,0.078724176,307.00986,0.14757173,0.3004965,0.029551713,0.43698448,1427.3384,297.9334,312.96082,8.392379,0.5222793,0.21225005,0.904422,1.6556485,3.987141e-05,2.1761405,312.96082,303.2366,301.23868,299.4535,299.1073,299.15988,298.19763,297.4255,296.18063,294.85208
145.65505715404393,-20.721352361435592,6,309.55133,309.55133,301.14435,301.49695,303.53247,303.95483,303.15567,0.07741842,304.27988,0.13502449,0.16315274,0.029130438,0.53141457,1253.602,300.77057,309.55133,7.802347,0.48953944,0.20699066,0.9073795,2.5021348,4.1210682e-05,2.2385776,309.55133,300.93747,299.58163,298.56955,298.86658,299.93307,300.65594,300.99094,300.1786,298.9933
145.86193751949475,-20.70644615438312,7,310.65292,310.65292,301.79462,301.74615,304.25433,304.77164,303.82996,0.078004785,305.18213,0.13408297,0.18208063,0.029188495,0.5957189,1332.265,300.8593,310.65292,7.7465925,0.48291475,0.20515144,0.90504026,2.265563,4.0144518e-05,2.2611642,310.65292,301.71332,300.2486,299.1082,299.24225,300.09164,300.75293,301.06375,300.30032,299.27716
145.84522335880902,-20.663599693080617,8,309.4329,309.4329,301.14594,300.8752,303.33047,303.93988,302.93845,0.08008808,304.34897,0.12293504,0.16571192,0.029138288,0.60686415,1353.2672,300.01154,309.4329,7.2196894,0.45086575,0.19912511,0.9056815,2.1721041,4.043151e-05,2.3380795,309.4329,301.1255,299.7348,298.64066,298.68353,299.3918,299.9945,300.0442,299.31284,298.39566
145.76041666666666,-20.71041666666666,9,309.8999,309.8999,301.00592,301.39008,303.54535,304.0297,303.1537,0.078539774,304.38147,0.12954625,0.160289,0.029121654,0.6144412,1259.0001,300.62686,309.8999,7.535062,0.47137937,0.203273,0.9063116,2.469776,4.0717332e-05,2.2846525,309.8999,300.88248,299.507,298.46402,298.7655,299.78436,300.4732,300.9222,300.18137,299.10202
145.87657404394992,-20.616113329558797,10,311.46112,311.46112,302.2612,302.13562,304.76587,305.35208,304.34976,0.079547666,305.79807,0.12808195,0.18381242,0.029193807,0.6087104,1371.2148,301.21753,311.46112,7.450888,0.46140265,0.20043427,0.90263635,2.2363303,3.9102182e-05,2.3209789,311.46112,302.20734,300.66455,299.49658,299.64938,300.55875,301.08228,301.47754,300.7851,299.64377
146.17585816525903,-20.687621408909255,6,311.88358,311.88358,302.96887,302.35538,305.20062,305.99048,304.86285,0.08400887,306.5127,0.111965686,0.14867997,0.029086046,0.58629525,1508.132,301.38687,311.88358,6.6967998,0.40953764,0.18894768,0.8981205,2.0478082,3.7277e-05,2.4790602,311.88358,303.10724,301.51102,300.38205,300.39984,301.0686,301.27725,301.59756,300.92966,299.74646
146.07335184329884,-20.70146184221793,7,310.6836,310.6836,302.5513,301.7909,304.58084,305.30487,304.2721,0.08222691,305.79514,0.11785061,0.17677873,0.029172232,0.62250656,1566.3429,300.8277,310.6836,6.970062,0.4300365,0.19390315,0.90130436,1.9841006,3.8546485e-05,2.4085755,310.6836,302.6956,301.0361,299.74692,299.53415,300.15652,300.9925,300.51083,299.8117,299.03558
146.07708333333332,-20.697916666666664,8,310.26138,310.26138,300.33246,299.48077,302.4301,303.82416,302.20526,0.10044731,304.4417,0.07601128,0.06366934,0.028825292,0.79131895,1544.0,298.48297,310.26138,5.178695,0.31515214,0.16745055,0.8963631,1.9766614,3.6609665e-05,2.8329384,310.26138,300.7517,298.9652,297.53677,296.94034,297.88455,298.50647,298.43784,297.77176,296.97803
146.12524144027435,-20.623273906286766,10,311.99258,311.99258,303.0023,302.249,305.2664,306.009,304.90256,0.081806615,306.54227,0.120544694,0.19040774,0.029214038,0.61479133,1528.9072,301.2108,311.99258,7.0886183,0.43574297,0.19472986,0.89997727,2.0222893,3.8007507e-05,2.3971636,311.99258,303.08646,301.39145,300.1071,299.9182,300.56375,301.1657,301.2974,300.5442,299.52362
146.43949089639588,-20.552841476538482,6,311.30023,311.30023,302.5839,301.97467,304.7894,305.52753,304.47055,0.08263763,306.0291,0.11659437,0.15919815,0.029118309,0.5433849,1549.6885,301.00754,311.30023,6.911138,0.42499584,0.19259584,0.90011513,2.049694,3.8062837e-05,2.4268188,311.30023,302.68695,301.1006,299.981,299.95944,300.57098,300.94003,301.13727,300.4094,299.37177
146.3878523497838,-20.66493009847243,7,313.0822,313.0822,303.36023,302.46243,305.90002,306.54456,305.32492,0.07844105,307.1302,0.13686539,0.1967768,0.029233573,0.5792313,1344.6096,301.26593,313.0822,7.8629365,0.48355502,0.20403564,0.9001367,2.0149667,3.807151e-05,2.2750647,313.0822,303.35626,301.57526,300.20105,300.2014,300.7957,301.1865,301.41858,300.69424,299.67303
146.42290824545648,-20.549574943188002,8,309.90707,309.90707,301.90552,301.12967,303.90015,304.58624,303.5229,0.08103494,305.05838,0.12198264,0.1661739,0.029139705,0.56256425,1462.506,300.16306,309.90707,7.168986,0.44507068,0.19745731,0.9035507,1.9904745,3.949251e-05,2.3601909,309.90707,301.98404,300.49655,299.3261,299.21985,299.7175,300.07205,300.33792,299.65485,298.6858
146.42785393863934,-20.556148913637692,9,311.77853,311.77853,302.72528,302.02136,305.1313,305.7132,304.63593,0.07761459,306.22723,0.1386236,0.20303364,0.029252764,0.5787993,1393.68,300.92615,311.77853,7.958147,0.49335754,0.20660174,0.9030336,2.0472004,3.9270875e-05,2.2433212,311.77853,302.7074,301.02283,299.78735,299.86,300.45792,300.84134,301.0891,300.33624,299.31302
146.36760448567287,-20.631689460139654,10,313.20807,313.20807,303.6125,302.95792,306.31903,306.71564,305.7513,0.07264385,307.24057,0.16272134,0.27965212,0.029487776,0.51340973,1404.8035,301.7443,313.20807,9.174946,0.57109195,0.22080863,0.9044926,2.0857348,3.9902425e-05,2.0808604,313.20807,303.45685,301.79477,300.5994,300.7363,301.36954,301.6416,301.9417,301.13177,299.96484
146.60372434337276,-20.611834232142165,6,311.36902,311.36902,300.88666,300.24127,303.2951,304.4987,302.97287,0.088580385,305.1032,0.08846114,0.09589227,0.02892413,0.66452515,1482.7932,299.2088,311.36902,5.6837697,0.34692952,0.17516279,0.897441,2.0630088,3.7016278e-05,2.6960268,311.36902,301.13034,299.27304,297.86423,297.6041,298.62903,299.17615,299.27148,298.63467,297.76807
146.62598847037597,-20.631557258543964,7,311.86554,311.86554,300.96805,300.1493,303.40945,304.7074,303.0325,0.08912047,305.36002,0.08745042,0.0874827,0.028898336,0.7054018,1439.6279,299.0503,311.86554,5.6407704,0.34346893,0.17417598,0.8965688,2.0310316,3.6686593e-05,2.7128701,311.86554,301.2351,299.2805,297.8041,297.43304,298.49835,299.116,298.92395,298.32074,297.62524
146.63963115398428,-20.614356663296274,9,311.86752,311.86752,301.09317,300.39825,303.60147,304.77972,303.21286,0.087325215,305.40256,0.093187004,0.109916024,0.028967146,0.6886745,1435.5123,299.31458,311.86752,5.8809786,0.35921958,0.17800361,0.8976937,2.0619226,3.711282e-05,2.6485736,311.86752,301.3034,299.3373,297.89233,297.78918,298.84976,299.36462,299.21832,298.5309,297.75415
146.61144493700257,-20.648619405273223,10,313.26804,313.26804,302.3283,301.26935,304.6966,306.02307,304.27383,0.089556664,306.7205,0.08843592,0.11331379,0.028977567,0.6469238,1410.593,300.12396,313.26804,5.6745095,0.3433197,0.17363685,0.8942772,1.9925748,3.5846355e-05,2.7221541,313.26804,302.56897,300.7034,299.44742,299.4289,300.04364,300.11136,300.14822,299.4442,298.47803
